[2025-09-11 11:56:29,409] INFO     {datahub.cli.ingest_cli:151} - DataHub CLI version: 1.2.0.6
[2025-09-11 11:56:53,927] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_workbench; took 0.801 seconds
[2025-09-11 11:56:53,966] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.leads_history
[2025-09-11 11:56:53,973] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.clari_churn
[2025-09-11 11:56:53,991] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.casehistory
[2025-09-11 11:56:54,013] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.w_contract
[2025-09-11 11:56:54,021] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.dealdeskhistory
[2025-09-11 11:56:54,026] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.seg_goals
[2025-09-11 11:56:54,032] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.cases_bi
[2025-09-11 11:56:54,040] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.w_opportunitylineitem
[2025-09-11 11:56:54,049] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.campaignmember_history
[2025-09-11 11:56:54,055] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.accounthistory
[2025-09-11 11:56:54,072] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.quota
[2025-09-11 11:56:54,083] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.contacthistory
[2025-09-11 11:56:54,098] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.contact
[2025-09-11 11:56:54,107] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.legal
[2025-09-11 11:56:54,119] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.surveys
[2025-09-11 11:56:54,127] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.clari_services
[2025-09-11 11:56:54,144] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.w_campaignmember
[2025-09-11 11:56:54,204] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.opportunity_contact_role
[2025-09-11 11:56:54,210] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.opplineitem_goals
[2025-09-11 11:56:54,219] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.casecomment
[2025-09-11 11:56:54,223] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.repositories_repo2_logs
[2025-09-11 11:56:54,230] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.campaignmember
[2025-09-11 11:56:54,235] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.task
[2025-09-11 11:56:54,245] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.campaignmember_
[2025-09-11 11:56:54,257] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.opportunityclose
[2025-09-11 11:56:54,270] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.marketingtouch
[2025-09-11 11:56:54,753] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_task; took 3.805 seconds
[2025-09-11 11:56:54,879] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.event
[2025-09-11 11:56:54,934] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.clari_churn; took 0.961 seconds
[2025-09-11 11:56:55,224] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_contract; took 1.211 seconds
[2025-09-11 11:56:55,295] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_campaignmember; took 1.151 seconds
[2025-09-11 11:56:55,299] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.leads_history_
[2025-09-11 11:56:55,301] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_opportunitylineitem; took 1.261 seconds
[2025-09-11 11:56:55,346] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.clari_services; took 1.220 seconds
[2025-09-11 11:56:55,467] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.w_surveys
[2025-09-11 11:56:55,543] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.pricebookentry
[2025-09-11 11:56:55,604] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.seg_goals; took 1.578 seconds
[2025-09-11 11:56:55,609] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.product_goals
[2025-09-11 11:56:55,803] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.repositories_apache_logs
[2025-09-11 11:56:55,924] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.user
[2025-09-11 11:56:56,191] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.dealdeskhistory; took 2.170 seconds
[2025-09-11 11:56:56,280] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.product_type_goals
[2025-09-11 11:56:56,949] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on nps__c, schema: reporting table: w_surveys
[2025-09-11 11:56:57,421] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.product_goals; took 1.812 seconds
[2025-09-11 11:56:57,565] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_surveys; took 2.098 seconds
[2025-09-11 11:56:57,737] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.contracthistory
[2025-09-11 11:56:57,834] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.dealdesk
[2025-09-11 11:56:57,850] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.product_type_goals; took 1.569 seconds
[2025-09-11 11:56:57,860] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.marketingtouch; took 3.589 seconds
[2025-09-11 11:56:57,897] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.w_opportunityclose
[2025-09-11 11:56:57,995] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.cases
[2025-09-11 11:56:58,295] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.casecomment; took 4.076 seconds
[2025-09-11 11:56:58,453] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.opportunityhistory
[2025-09-11 11:56:58,792] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.legal; took 4.685 seconds
[2025-09-11 11:56:58,979] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.product
[2025-09-11 11:56:59,459] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_opportunityclose; took 1.562 seconds
[2025-09-11 11:56:59,680] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.invoice
[2025-09-11 11:57:00,125] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.pricebookentry; took 4.582 seconds
[2025-09-11 11:57:00,159] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.payment
[2025-09-11 11:57:01,906] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.user; took 5.982 seconds
[2025-09-11 11:57:01,961] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.account
[2025-09-11 11:57:02,128] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.surveys; took 8.009 seconds
[2025-09-11 11:57:02,200] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.opplineitem
[2025-09-11 11:57:07,010] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 61.5104074649010712 to float object to support serialization.
[2025-09-11 11:57:07,015] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 2.4466145833333333 to float object to support serialization.
[2025-09-11 11:57:07,020] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 2614.5421464762782128 to float object to support serialization.
[2025-09-11 11:57:07,037] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 32.7591052631578947 to float object to support serialization.
[2025-09-11 11:57:07,066] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_contact; took 15.899 seconds
[2025-09-11 11:57:07,118] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.campaignmember_history; took 13.069 seconds
[2025-09-11 11:57:07,127] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 42361.292064933897 to float object to support serialization.
[2025-09-11 11:57:07,214] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 455.5559649930907416 to float object to support serialization.
[2025-09-11 11:57:07,217] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.clari_opportunity
[2025-09-11 11:57:07,223] INFO     {datahub.ingestion.source.ge_data_profiler:1403} - Profiling edb_admin.reporting.clari_forecasts
[2025-09-11 11:57:07,302] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.payment; took 7.143 seconds
[2025-09-11 11:57:07,351] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal -20.1493789473684211 to float object to support serialization.
[2025-09-11 11:57:07,517] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.sf_billto; took 16.719 seconds
[2025-09-11 11:57:07,572] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on numberofquantityinstallments, schema: reporting table: product
[2025-09-11 11:57:07,861] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 296953.272897218453 to float object to support serialization.
[2025-09-11 11:57:07,937] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 1582545.201966091031 to float object to support serialization.
[2025-09-11 11:57:07,942] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 2643879.631708604336 to float object to support serialization.
[2025-09-11 11:57:07,959] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 154771.317851959361 to float object to support serialization.
[2025-09-11 11:57:08,073] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.product; took 9.094 seconds
[2025-09-11 11:57:08,088] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 1431655.797651570513 to float object to support serialization.
[2025-09-11 11:57:08,089] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.79155455415300546448 to float object to support serialization.
[2025-09-11 11:57:08,094] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 718468.790888157051 to float object to support serialization.
[2025-09-11 11:57:08,108] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 60987.673952641166 to float object to support serialization.
[2025-09-11 11:57:08,117] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.quota; took 14.044 seconds
[2025-09-11 11:57:08,120] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal -86.0085015940488842 to float object to support serialization.
[2025-09-11 11:57:08,241] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on mtattribution, schema: reporting table: campaign
[2025-09-11 11:57:08,268] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on ftattribution, schema: reporting table: campaign
[2025-09-11 11:57:08,320] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 236.9793091655266758 to float object to support serialization.
[2025-09-11 11:57:08,322] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 59.0595075239398085 to float object to support serialization.
[2025-09-11 11:57:08,445] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.w_user_portal; took 17.593 seconds
[2025-09-11 11:57:09,693] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on actualcost, schema: reporting table: campaign
[2025-09-11 11:57:09,726] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on expansion_budget__c, schema: reporting table: campaign
[2025-09-11 11:57:09,773] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on landing_budget__c, schema: reporting table: campaign
[2025-09-11 11:57:09,773] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on expectedrevenue, schema: reporting table: campaign
[2025-09-11 11:57:09,775] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.00309331500257776250 to float object to support serialization.
[2025-09-11 11:57:09,788] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 618.5660085836909871 to float object to support serialization.
[2025-09-11 11:57:09,992] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 232.5212017167381974 to float object to support serialization.
[2025-09-11 11:57:10,013] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 1.9084978540772532 to float object to support serialization.
[2025-09-11 11:57:10,014] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.campaign; took 19.127 seconds
[2025-09-11 11:57:13,096] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 41791.690972941854 to float object to support serialization.
[2025-09-11 11:57:13,098] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 30.5778469489634111 to float object to support serialization.
[2025-09-11 11:57:13,107] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 9148.4585714285714286 to float object to support serialization.
[2025-09-11 11:57:13,196] WARNING  {great_expectations.dataset.sqlalchemy_dataset:1437} - Having issue with stddev_samp on original_invoice_amount_usd__c, schema: reporting table: invoice
[2025-09-11 11:57:13,260] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 41709.688611221824 to float object to support serialization.
[2025-09-11 11:57:13,999] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 1246.1960112483946681 to float object to support serialization.
[2025-09-11 11:57:14,015] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.invoice; took 14.335 seconds
[2025-09-11 11:57:19,482] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.contracthistory; took 21.744 seconds
[2025-09-11 11:57:30,787] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.repositories_csmith_logs; took 37.180 seconds
[2025-09-11 11:57:32,583] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.leads_history_; took 37.284 seconds
[2025-09-11 11:57:34,485] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 86986.162453531599 to float object to support serialization.
[2025-09-11 11:57:34,650] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 4707.6923076923076923 to float object to support serialization.
[2025-09-11 11:57:35,147] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.leads_history; took 41.181 seconds
[2025-09-11 11:57:35,325] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.clari_opportunity; took 28.107 seconds
[2025-09-11 11:57:36,074] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 2299.7333333333333333 to float object to support serialization.
[2025-09-11 11:57:36,118] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 51050.351296296296 to float object to support serialization.
[2025-09-11 11:57:36,174] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 17.0909090909090909 to float object to support serialization.
[2025-09-11 11:57:37,791] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 116712.292786756453 to float object to support serialization.
[2025-09-11 11:57:37,793] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 93672.427582491582 to float object to support serialization.
[2025-09-11 11:57:37,926] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 33427.784303030303 to float object to support serialization.
[2025-09-11 11:57:37,948] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal -30.2188529741863075 to float object to support serialization.
[2025-09-11 11:57:37,949] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 36043.642814814815 to float object to support serialization.
[2025-09-11 11:57:38,610] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.opportunity_contact_role; took 44.406 seconds
[2025-09-11 11:57:39,581] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.21088664421997755331 to float object to support serialization.
[2025-09-11 11:57:39,609] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal -3021.8885578002244669 to float object to support serialization.
[2025-09-11 11:57:39,652] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 5093.6485712682379349 to float object to support serialization.
[2025-09-11 11:57:41,784] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.16442199775533108866 to float object to support serialization.
[2025-09-11 11:57:41,785] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.15207631874298540965 to float object to support serialization.
[2025-09-11 11:57:41,786] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.25151515151515151515 to float object to support serialization.
[2025-09-11 11:57:41,822] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.50987654320987654321 to float object to support serialization.
[2025-09-11 11:57:41,871] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.dealdesk; took 44.038 seconds
[2025-09-11 11:58:49,848] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 7.7907854693940445 to float object to support serialization.
[2025-09-11 11:58:50,035] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.clari_forecasts; took 102.812 seconds
[2025-09-11 11:58:55,900] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 9.1928702010968921 to float object to support serialization.
[2025-09-11 11:58:56,008] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 10.6155487082246978 to float object to support serialization.
[2025-09-11 11:58:56,010] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 1068.0948587936325278 to float object to support serialization.
[2025-09-11 11:58:56,176] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.opportunityfieldhistory; took 122.421 seconds
[2025-09-11 11:59:15,961] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 4.3120148133065235 to float object to support serialization.
[2025-09-11 11:59:16,100] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 0.42780141843971631206 to float object to support serialization.
[2025-09-11 11:59:16,473] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.account_field_history; took 145.549 seconds
[2025-09-11 11:59:45,190] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.accounthistory; took 171.136 seconds
[2025-09-11 11:59:49,129] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 274650546.1687439065 to float object to support serialization.
[2025-09-11 11:59:49,151] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 95600687.7868571619738403486 to float object to support serialization.
[2025-09-11 11:59:49,154] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 43.8452828682077694 to float object to support serialization.
[2025-09-11 11:59:49,200] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.opportunityhistory; took 170.747 seconds
[2025-09-11 12:00:13,664] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 89.9962920619225659 to float object to support serialization.
[2025-09-11 12:00:13,754] WARNING  {great_expectations.util:1524} - Using lossy conversion for decimal 12.9833216411324085 to float object to support serialization.
[2025-09-11 12:01:36,799] INFO     {datahub.ingestion.source.ge_data_profiler:1425} - Finished profiling edb_admin.reporting.opportunityclose_history; took 285.845 seconds

Cli report:
{'cli_version': '1.2.0.6',
 'cli_entry_location': '/home/profiles/krishna.vishwakarma/.local/lib/python3.10/site-packages/datahub/ingestion/run/pipeline.py',
 'models_version': 'bundled',
 'py_version': '3.10.12 (main, Aug 15 2025, 14:32:43) [GCC 11.4.0]',
 'py_exec_path': '/usr/bin/python3',
 'os_details': 'Linux-6.8.0-1031-aws-x86_64-with-glibc2.35',
 'mem_info': '468.58 MB',
 'peak_memory_usage': '468.58 MB',
 'disk_info': {'total': '16.46 GB', 'used': '8.87 GB', 'used_initally': '8.87 GB', 'free': '7.57 GB'},
 'peak_disk_usage': '8.87 GB',
 'thread_count': 46,
 'peak_thread_count': 46}
Source (postgres) report:
{'profiling_skipped_not_updated': {},
 'profiling_skipped_size_limit': {},
 'profiling_skipped_row_limit': {},
 'profiling_skipped_table_profile_pattern': {},
 'profiling_skipped_other': {},
 'num_tables_not_eligible_profiling': {},
 'num_tables_fetch_sample_values_failed': 0,
 'num_tables_classification_attempted': 0,
 'num_tables_classification_failed': 0,
 'num_tables_classification_found': 0,
 'info_types_detected': {},
